song_id|song_name|theme|suggested_cu_id|subject|lesson_topic|relevance|teacher_rationale
249|Here is The Little Boy|Stories & Rhymes|184|Literacy & Phonics|Retell a familiar story with key details, in sequence (Gr 1)|primary|This traditional nursery rhyme tells a simple story that children can learn to retell with key details. The predictable pattern and rhyming structure support memory and comprehension. Use during shared reading or circle time, having children join in on repeated phrases.
249|Here is The Little Boy|Stories & Rhymes|70|Literacy & Phonics|Describe people, places, things, and events with relevant details (Gr 1)|secondary|Children can describe the characters, actions, and settings from this rhyme using relevant details from the lyrics. After singing, invite children to add their own descriptive words or draw a picture of what happens in the song.
290|Higglety Pigglety Pop|Stories & Rhymes|184|Literacy & Phonics|Retell a familiar story with key details, in sequence (Gr 1)|primary|This traditional nursery rhyme tells a simple narrative that children can learn to retell in sequence. The rhyming pattern and repetitive structure support memory and story comprehension. Teachers can use picture cards to help children sequence events and retell the rhyme in their own words.
290|Higglety Pigglety Pop|Stories & Rhymes|185|Literacy & Phonics|Identify characters, settings, and major events in a story (Gr 1)|secondary|The song introduces characters (e.g., the Duke, Jenny Jones, Old Roger) and settings that children can identify and discuss. Use as a circle-time activity where children name who is in the song and what happens, building foundational story analysis skills.
290|Higglety Pigglety Pop|Stories & Rhymes|70|Literacy & Phonics|Describe people, places, things, and events with relevant details (Gr 1)|secondary|Children can describe the characters and places mentioned in the rhyme with increasing detail. After singing, encourage children to add their own descriptive words about the song's characters, building oral language and vocabulary.
302|May we Soar Like Eagles|Stories & Rhymes|184|Literacy & Phonics|Retell a familiar story with key details, in sequence (Gr 1)|primary|This traditional nursery rhyme tells a simple narrative that children can learn to retell in sequence. The rhyming pattern and repetitive structure support memory and story comprehension. Teachers can use picture cards to help children sequence events and retell the rhyme in their own words.
302|May we Soar Like Eagles|Stories & Rhymes|185|Literacy & Phonics|Identify characters, settings, and major events in a story (Gr 1)|secondary|The song introduces characters (e.g., the Duke, Jenny Jones, Old Roger) and settings that children can identify and discuss. Use as a circle-time activity where children name who is in the song and what happens, building foundational story analysis skills.
302|May we Soar Like Eagles|Stories & Rhymes|70|Literacy & Phonics|Describe people, places, things, and events with relevant details (Gr 1)|secondary|Children can describe the characters and places mentioned in the rhyme with increasing detail. After singing, encourage children to add their own descriptive words about the song's characters, building oral language and vocabulary.
302|May we Soar Like Eagles|Stories & Rhymes|260|SEL|Setting and working toward a simple personal goal (Gr 1-2)|secondary|This aspirational song encourages children to dream and set goals. The soaring imagery provides a metaphor for growth and achievement. Use during goal-setting discussions to inspire children to identify something they want to get better at.
306|Wee Willie Winkie|Stories & Rhymes|185|Literacy & Phonics|Identify characters, settings, and major events in a story (Gr 1)|primary|"""Wee Willie Winkie"" is a classic nursery rhyme with a clear character (the town crier), setting (the town at night), and sequence of events (running through town, checking on children). Children can identify who the character is and what they do. Use for story-element identification during literacy circles."
306|Wee Willie Winkie|Stories & Rhymes|209|Classroom Routine|Transitioning between activities/subjects (Gr 1-2)|secondary|The nighttime theme of this rhyme makes it a natural transition signal for winding down. Sing softly to signal the transition from active learning to quiet or rest time, helping children recognize and follow the change in activity.
307|Shiloh|Stories & Rhymes|258|SEL|Identifying and naming a range of emotions (Gr 1-2)|primary|This gentle, melodic song evokes feelings of peace and calm. Children can identify the emotion the song creates in their bodies and name it (peaceful, calm, sleepy). Use during mindfulness moments or after active play to help children recognize their emotional state.
307|Shiloh|Stories & Rhymes|213|Classroom Routine|Clean-up and end-of-day routine (Gr 1-2)|secondary|The soothing quality of this song makes it an excellent end-of-day transition piece. Play or sing softly while children tidy their workspaces, creating a calm, predictable closing routine that signals the school day is ending.
