song_id|song_name|theme|suggested_cu_id|subject|lesson_topic|relevance|teacher_rationale
264|Our Turkey Ran Away|Animals|CU#252|Science & Nature|Seed Dispersal and Pollination (Gr 2)|secondary|Bee/bird song — connects to pollination and seed dispersal
267|Big Belly Ben|Body Parts|CU#219|Gross Motor & Movement|Balance and body control (static and moving) (Gr 1-2)|primary|Body parts song — connects to body awareness and control
267|Big Belly Ben|Body Parts|CU#221|Gross Motor & Movement|Moving to rhythm and tempo (Gr 1-2)|secondary|Body parts song — often sung with rhythmic movements
267|Big Belly Ben|Body Parts|CU#222|Gross Motor & Movement|Following multi-step movement directions / spatial awareness (Gr 1-2)|secondary|Body parts song — follows directions to move specific body parts
268|Ring, ring, ring your Bells|Holidays & Celebrations, Music & Instruments|CU#210|Routines & Transitions|Following 2-3 step verbal directions (Gr 1-2)|secondary|Instrument song — following directions to play/move instruments
268|Ring, ring, ring your Bells|Holidays & Celebrations, Music & Instruments|CU#221|Gross Motor & Movement|Moving to rhythm and tempo (Gr 1-2)|secondary|Music song — connects to rhythm and steady beat
268|Ring, ring, ring your Bells|Holidays & Celebrations, Music & Instruments|CU#240|Science & Nature|Sound and Vibrating Materials (Gr 1)|primary|Music/instrument song — connects to how instruments make sound
270|Almost Day|Seasons & Weather, Water & Sea|CU#226|Language & Vocabulary|Describe people, places, things, events with relevant details (Gr 1)|secondary|Song about water/sea — practice descriptive language
270|Almost Day|Seasons & Weather, Water & Sea|CU#255|Science & Nature|Seasonal Sunlight patterns (sunrise/sunset) (Gr 1)|primary|Seasons song — connects to seasonal patterns
270|Almost Day|Seasons & Weather, Water & Sea|CU#256|Science & Nature|Evidence that Earth events can occur quickly or slowly (Gr 2)|secondary|Seasons/weather song — connects to rates of Earth events
270|Almost Day|Seasons & Weather, Water & Sea|CU#257|Science & Nature|Processes that shape the Earth - wind/water changing land (Gr 2)|primary|Water/sea song — connects to water shaping the land
271|There was a Pig Went out to Dig|Animals|CU#226|Language & Vocabulary|Describe people, places, things, events with relevant details (Gr 1)|secondary|Song about animals — practice describing animals with details
271|There was a Pig Went out to Dig|Animals|CU#248|Science & Nature|Plant/animal structures that help survival (Gr 1)|primary|Animal song — connects to animal structures and their functions
271|There was a Pig Went out to Dig|Animals|CU#253|Science & Nature|Habitats and Biodiversity (Gr 2)|secondary|Animal song — connects to where animals live (habitats)
274|reindeer|Animals, Holidays & Celebrations|CU#226|Language & Vocabulary|Describe people, places, things, events with relevant details (Gr 1)|secondary|Song about animals — practice describing animals with details
274|reindeer|Animals, Holidays & Celebrations|CU#248|Science & Nature|Plant/animal structures that help survival (Gr 1)|primary|Animal song — connects to animal structures and their functions
274|reindeer|Animals, Holidays & Celebrations|CU#253|Science & Nature|Habitats and Biodiversity (Gr 2)|secondary|Animal song — connects to where animals live (habitats)
280|The Solstice Song|Music & Instruments, Seasons & Weather|CU#210|Routines & Transitions|Following 2-3 step verbal directions (Gr 1-2)|secondary|Instrument song — following directions to play/move instruments
280|The Solstice Song|Music & Instruments, Seasons & Weather|CU#221|Gross Motor & Movement|Moving to rhythm and tempo (Gr 1-2)|secondary|Music song — connects to rhythm and steady beat
280|The Solstice Song|Music & Instruments, Seasons & Weather|CU#240|Science & Nature|Sound and Vibrating Materials (Gr 1)|primary|Music/instrument song — connects to how instruments make sound
280|The Solstice Song|Music & Instruments, Seasons & Weather|CU#255|Science & Nature|Seasonal Sunlight patterns (sunrise/sunset) (Gr 1)|primary|Seasonal song — connects to seasonal changes in sunlight
280|The Solstice Song|Music & Instruments, Seasons & Weather|CU#256|Science & Nature|Evidence that Earth events can occur quickly or slowly (Gr 2)|secondary|Seasons/weather song — connects to rates of Earth events
284|I love to Hear the Sounds|Feelings & Emotions, Music & Instruments|CU#210|Routines & Transitions|Following 2-3 step verbal directions (Gr 1-2)|secondary|Instrument song — following directions to play/move instruments
284|I love to Hear the Sounds|Feelings & Emotions, Music & Instruments|CU#221|Gross Motor & Movement|Moving to rhythm and tempo (Gr 1-2)|secondary|Music song — connects to rhythm and steady beat
284|I love to Hear the Sounds|Feelings & Emotions, Music & Instruments|CU#240|Science & Nature|Sound and Vibrating Materials (Gr 1)|primary|Music/instrument song — connects to how instruments make sound
285|Aikendrum|Music & Instruments|CU#210|Routines & Transitions|Following 2-3 step verbal directions (Gr 1-2)|secondary|Instrument song — following directions to play/move instruments
285|Aikendrum|Music & Instruments|CU#221|Gross Motor & Movement|Moving to rhythm and tempo (Gr 1-2)|secondary|Music song — connects to rhythm and steady beat
285|Aikendrum|Music & Instruments|CU#240|Science & Nature|Sound and Vibrating Materials (Gr 1)|primary|Music/instrument song — connects to how instruments make sound
286|I'm tapping on my sticks |Music & Instruments|CU#210|Routines & Transitions|Following 2-3 step verbal directions (Gr 1-2)|secondary|Instrument song — following directions to play/move instruments
286|I'm tapping on my sticks |Music & Instruments|CU#221|Gross Motor & Movement|Moving to rhythm and tempo (Gr 1-2)|secondary|Music song — connects to rhythm and steady beat
286|I'm tapping on my sticks |Music & Instruments|CU#240|Science & Nature|Sound and Vibrating Materials (Gr 1)|primary|Music/instrument song — connects to how instruments make sound
288|Bow Wow Wow|Music & Instruments|CU#210|Routines & Transitions|Following 2-3 step verbal directions (Gr 1-2)|secondary|Instrument song — following directions to play/move instruments
288|Bow Wow Wow|Music & Instruments|CU#221|Gross Motor & Movement|Moving to rhythm and tempo (Gr 1-2)|secondary|Music song — connects to rhythm and steady beat
288|Bow Wow Wow|Music & Instruments|CU#240|Science & Nature|Sound and Vibrating Materials (Gr 1)|primary|Music/instrument song — connects to how instruments make sound
289|I have a little Hammer and I Tap tap tap|Music & Instruments|CU#210|Routines & Transitions|Following 2-3 step verbal directions (Gr 1-2)|secondary|Instrument song — following directions to play/move instruments
289|I have a little Hammer and I Tap tap tap|Music & Instruments|CU#221|Gross Motor & Movement|Moving to rhythm and tempo (Gr 1-2)|secondary|Music song — connects to rhythm and steady beat
289|I have a little Hammer and I Tap tap tap|Music & Instruments|CU#240|Science & Nature|Sound and Vibrating Materials (Gr 1)|primary|Music/instrument song — connects to how instruments make sound
293|1,2,3,4, Jingle at the cottage door|Music & Instruments, Numbers & Counting|CU#210|Routines & Transitions|Following 2-3 step verbal directions (Gr 1-2)|secondary|Instrument song — following directions to play/move instruments
293|1,2,3,4, Jingle at the cottage door|Music & Instruments, Numbers & Counting|CU#221|Gross Motor & Movement|Moving to rhythm and tempo (Gr 1-2)|secondary|Music song — connects to rhythm and steady beat
293|1,2,3,4, Jingle at the cottage door|Music & Instruments, Numbers & Counting|CU#240|Science & Nature|Sound and Vibrating Materials (Gr 1)|primary|Music/instrument song — connects to how instruments make sound
294|Oh Children Ring Your Bells|Music & Instruments|CU#210|Routines & Transitions|Following 2-3 step verbal directions (Gr 1-2)|secondary|Instrument song — following directions to play/move instruments
294|Oh Children Ring Your Bells|Music & Instruments|CU#221|Gross Motor & Movement|Moving to rhythm and tempo (Gr 1-2)|secondary|Music song — connects to rhythm and steady beat
294|Oh Children Ring Your Bells|Music & Instruments|CU#240|Science & Nature|Sound and Vibrating Materials (Gr 1)|primary|Music/instrument song — connects to how instruments make sound
295|Ring them on the floor (Jimmy Crack Corn)|Farm, Music & Instruments, Seasons & Weather|CU#210|Routines & Transitions|Following 2-3 step verbal directions (Gr 1-2)|secondary|Instrument song — following directions to play/move instruments
295|Ring them on the floor (Jimmy Crack Corn)|Farm, Music & Instruments, Seasons & Weather|CU#221|Gross Motor & Movement|Moving to rhythm and tempo (Gr 1-2)|secondary|Music song — connects to rhythm and steady beat
295|Ring them on the floor (Jimmy Crack Corn)|Farm, Music & Instruments, Seasons & Weather|CU#226|Language & Vocabulary|Describe people, places, things, events with relevant details (Gr 1)|secondary|Farm song — practice describing farm life
295|Ring them on the floor (Jimmy Crack Corn)|Farm, Music & Instruments, Seasons & Weather|CU#240|Science & Nature|Sound and Vibrating Materials (Gr 1)|primary|Music/instrument song — connects to how instruments make sound
295|Ring them on the floor (Jimmy Crack Corn)|Farm, Music & Instruments, Seasons & Weather|CU#248|Science & Nature|Plant/animal structures that help survival (Gr 1)|primary|Farm song — connects to farm animal structures
295|Ring them on the floor (Jimmy Crack Corn)|Farm, Music & Instruments, Seasons & Weather|CU#250|Science & Nature|Plant and Animal Structures - offspring resemble parents (Gr 1)|primary|Farm song — connects to farm animal families/offspring
295|Ring them on the floor (Jimmy Crack Corn)|Farm, Music & Instruments, Seasons & Weather|CU#251|Science & Nature|Environmental Plant Needs (Gr 2)|secondary|Farm song — connects to growing food/plants on a farm
295|Ring them on the floor (Jimmy Crack Corn)|Farm, Music & Instruments, Seasons & Weather|CU#253|Science & Nature|Habitats and Biodiversity (Gr 2)|secondary|Farm song — farm as a habitat for animals and plants
295|Ring them on the floor (Jimmy Crack Corn)|Farm, Music & Instruments, Seasons & Weather|CU#255|Science & Nature|Seasonal Sunlight patterns (sunrise/sunset) (Gr 1)|primary|Seasons song — connects to seasonal patterns
295|Ring them on the floor (Jimmy Crack Corn)|Farm, Music & Instruments, Seasons & Weather|CU#256|Science & Nature|Evidence that Earth events can occur quickly or slowly (Gr 2)|secondary|Seasons/weather song — connects to rates of Earth events
296|Ride a Cock Horse|Animals, Transportation|CU#222|Gross Motor & Movement|Following multi-step movement directions / spatial awareness (Gr 1-2)|secondary|Movement song about vehicles — spatial and directional awareness
296|Ride a Cock Horse|Animals, Transportation|CU#226|Language & Vocabulary|Describe people, places, things, events with relevant details (Gr 1)|secondary|Song about animals — practice describing animals with details
296|Ride a Cock Horse|Animals, Transportation|CU#248|Science & Nature|Plant/animal structures that help survival (Gr 1)|primary|Animal song — connects to animal structures and their functions
296|Ride a Cock Horse|Animals, Transportation|CU#253|Science & Nature|Habitats and Biodiversity (Gr 2)|secondary|Animal song — connects to where animals live (habitats)
297|Bell Horses|Music & Instruments, Numbers & Counting|CU#210|Routines & Transitions|Following 2-3 step verbal directions (Gr 1-2)|secondary|Instrument song — following directions to play/move instruments
297|Bell Horses|Music & Instruments, Numbers & Counting|CU#221|Gross Motor & Movement|Moving to rhythm and tempo (Gr 1-2)|secondary|Music song — connects to rhythm and steady beat
297|Bell Horses|Music & Instruments, Numbers & Counting|CU#240|Science & Nature|Sound and Vibrating Materials (Gr 1)|primary|Music/instrument song — connects to how instruments make sound
298|We can play on our violins|Music & Instruments|CU#210|Routines & Transitions|Following 2-3 step verbal directions (Gr 1-2)|secondary|Instrument song — following directions to play/move instruments
